"Rating","SC Bastia","6.69","PSG","6.84"
"TotalShots","SC Bastia","10","PSG","9"
"Possession","SC Bastia","26.5","PSG","73.5"
"PassSuccess","SC Bastia","62","PSG","88"
"DribblesWon","SC Bastia","8","PSG","12"
"AerialsWon","SC Bastia","14","PSG","14"
"TackleSuccessful","SC Bastia","24","PSG","14"
"CornersTotal","SC Bastia","2","PSG","6"
"Dispossessed","SC Bastia","10","PSG","13"
"ShotsOnPost","SC Bastia","0","PSG","0"
"ShotsOnTarget","SC Bastia","0","PSG","6"
"ShotsOffTarget","SC Bastia","9","PSG","3"
"ShotsBlocked","SC Bastia","1","PSG","0"
"Touches","SC Bastia","404","PSG","779"
"PassesTotal","SC Bastia","215","PSG","600"
"PassesAccurate","SC Bastia","134","PSG","529"
"KeyPasses","SC Bastia","5","PSG","6"
"DribblesAttempted","SC Bastia","12","PSG","23"
"DribblesPast","SC Bastia","12","PSG","8"
"DribbleSuccess","SC Bastia","67","PSG","52"
"OffensiveAerials","SC Bastia","23","PSG","5"
"DefensiveAerials","SC Bastia","5","PSG","23"
"AerialsWon","SC Bastia","50","PSG","50"
"TacklesAttempted","SC Bastia","36","PSG","22"
"TacklesUnsuccessful","SC Bastia","12","PSG","8"
"TackleSuccess","SC Bastia","67","PSG","64"
"Clearances","SC Bastia","16","PSG","10"
"Interceptions","SC Bastia","25","PSG","15"
"Errors","SC Bastia","0","PSG","1"
"Fouls","SC Bastia","15","PSG","16"
"Offsides","SC Bastia","0","PSG","3"
"Rating","Monaco","6.87","Guingamp","6.77"
"TotalShots","Monaco","18","Guingamp","9"
"Possession","Monaco","70.7","Guingamp","29.3"
"PassSuccess","Monaco","87","Guingamp","56"
"DribblesWon","Monaco","18","Guingamp","9"
"AerialsWon","Monaco","18","Guingamp","23"
"TackleSuccessful","Monaco","13","Guingamp","22"
"CornersTotal","Monaco","8","Guingamp","2"
"Dispossessed","Monaco","11","Guingamp","8"
"ShotsOnPost","Monaco","0","Guingamp","0"
"ShotsOnTarget","Monaco","4","Guingamp","5"
"ShotsOffTarget","Monaco","8","Guingamp","3"
"ShotsBlocked","Monaco","6","Guingamp","1"
"Touches","Monaco","735","Guingamp","405"
"PassesTotal","Monaco","513","Guingamp","223"
"PassesAccurate","Monaco","446","Guingamp","124"
"KeyPasses","Monaco","13","Guingamp","5"
"DribblesAttempted","Monaco","29","Guingamp","14"
"DribblesPast","Monaco","9","Guingamp","18"
"DribbleSuccess","Monaco","62","Guingamp","64"
"OffensiveAerials","Monaco","18","Guingamp","23"
"DefensiveAerials","Monaco","23","Guingamp","18"
"AerialsWon","Monaco","44","Guingamp","56"
"TacklesAttempted","Monaco","22","Guingamp","40"
"TacklesUnsuccessful","Monaco","9","Guingamp","18"
"TackleSuccess","Monaco","59","Guingamp","55"
"Clearances","Monaco","13","Guingamp","32"
"Interceptions","Monaco","22","Guingamp","16"
"Errors","Monaco","0","Guingamp","1"
"Fouls","Monaco","14","Guingamp","15"
"Offsides","Monaco","1","Guingamp","1"
"Rating","Bordeaux","6.96","Saint-Etienne","6.72"
"TotalShots","Bordeaux","11","Saint-Etienne","14"
"Possession","Bordeaux","45.8","Saint-Etienne","54.2"
"PassSuccess","Bordeaux","72","Saint-Etienne","75"
"DribblesWon","Bordeaux","7","Saint-Etienne","10"
"AerialsWon","Bordeaux","25","Saint-Etienne","18"
"TackleSuccessful","Bordeaux","22","Saint-Etienne","20"
"CornersTotal","Bordeaux","3","Saint-Etienne","6"
"Dispossessed","Bordeaux","16","Saint-Etienne","19"
"ShotsOnPost","Bordeaux","0","Saint-Etienne","1"
"ShotsOnTarget","Bordeaux","6","Saint-Etienne","5"
"ShotsOffTarget","Bordeaux","5","Saint-Etienne","4"
"ShotsBlocked","Bordeaux","0","Saint-Etienne","5"
"Touches","Bordeaux","537","Saint-Etienne","587"
"PassesTotal","Bordeaux","334","Saint-Etienne","388"
"PassesAccurate","Bordeaux","239","Saint-Etienne","290"
"KeyPasses","Bordeaux","10","Saint-Etienne","12"
"DribblesAttempted","Bordeaux","11","Saint-Etienne","13"
"DribblesPast","Bordeaux","10","Saint-Etienne","7"
"DribbleSuccess","Bordeaux","64","Saint-Etienne","77"
"OffensiveAerials","Bordeaux","25","Saint-Etienne","18"
"DefensiveAerials","Bordeaux","18","Saint-Etienne","25"
"AerialsWon","Bordeaux","58","Saint-Etienne","42"
"TacklesAttempted","Bordeaux","32","Saint-Etienne","27"
"TacklesUnsuccessful","Bordeaux","10","Saint-Etienne","7"
"TackleSuccess","Bordeaux","69","Saint-Etienne","74"
"Clearances","Bordeaux","35","Saint-Etienne","14"
"Interceptions","Bordeaux","14","Saint-Etienne","14"
"Errors","Bordeaux","1","Saint-Etienne","0"
"Fouls","Bordeaux","9","Saint-Etienne","20"
"Offsides","Bordeaux","5","Saint-Etienne","3"
"Rating","Montpellier","7.11","Angers","6.57"
"TotalShots","Montpellier","14","Angers","13"
"Possession","Montpellier","53.1","Angers","46.9"
"PassSuccess","Montpellier","78","Angers","75"
"DribblesWon","Montpellier","5","Angers","7"
"AerialsWon","Montpellier","31","Angers","34"
"TackleSuccessful","Montpellier","21","Angers","21"
"CornersTotal","Montpellier","7","Angers","2"
"Dispossessed","Montpellier","14","Angers","13"
"ShotsOnPost","Montpellier","0","Angers","0"
"ShotsOnTarget","Montpellier","3","Angers","2"
"ShotsOffTarget","Montpellier","7","Angers","4"
"ShotsBlocked","Montpellier","4","Angers","7"
"Touches","Montpellier","665","Angers","592"
"PassesTotal","Montpellier","450","Angers","393"
"PassesAccurate","Montpellier","351","Angers","294"
