"Rating","Nacional","6.61","Braga","6.52"
"TotalShots","Nacional","11","Braga","6"
"Possession","Nacional","41.2","Braga","58.8"
"PassSuccess","Nacional","72","Braga","79"
"DribblesWon","Nacional","5","Braga","4"
"AerialsWon","Nacional","10","Braga","10"
"TackleSuccessful","Nacional","16","Braga","17"
"CornersTotal","Nacional","4","Braga","4"
"Dispossessed","Nacional","16","Braga","8"
"ShotsOnPost","Nacional","0","Braga","0"
"ShotsOnTarget","Nacional","3","Braga","1"
"ShotsOffTarget","Nacional","4","Braga","2"
"ShotsBlocked","Nacional","4","Braga","3"
"Touches","Nacional","542","Braga","669"
"PassesTotal","Nacional","335","Braga","486"
"PassesAccurate","Nacional","240","Braga","384"
"KeyPasses","Nacional","6","Braga","3"
"DribblesAttempted","Nacional","6","Braga","12"
"DribblesPast","Nacional","4","Braga","5"
"DribbleSuccess","Nacional","83","Braga","33"
"OffensiveAerials","Nacional","14","Braga","6"
"DefensiveAerials","Nacional","6","Braga","14"
"AerialsWon","Nacional","50","Braga","50"
"TacklesAttempted","Nacional","20","Braga","22"
"TacklesUnsuccessful","Nacional","4","Braga","5"
"TackleSuccess","Nacional","80","Braga","77"
"Clearances","Nacional","20","Braga","16"
"Interceptions","Nacional","18","Braga","14"
"Errors","Nacional","0","Braga","1"
"Fouls","Nacional","12","Braga","19"
"Offsides","Nacional","1","Braga","1"
"Rating","Estoril","6.56","Maritimo","6.84"
"TotalShots","Estoril","11","Maritimo","9"
"Possession","Estoril","59.6","Maritimo","40.4"
"PassSuccess","Estoril","80","Maritimo","72"
"DribblesWon","Estoril","12","Maritimo","3"
"AerialsWon","Estoril","12","Maritimo","12"
"TackleSuccessful","Estoril","21","Maritimo","15"
"CornersTotal","Estoril","2","Maritimo","5"
"Dispossessed","Estoril","12","Maritimo","15"
"ShotsOnPost","Estoril","0","Maritimo","0"
"ShotsOnTarget","Estoril","4","Maritimo","2"
"ShotsOffTarget","Estoril","3","Maritimo","4"
"ShotsBlocked","Estoril","4","Maritimo","3"
"Touches","Estoril","713","Maritimo","534"
"PassesTotal","Estoril","516","Maritimo","345"
"PassesAccurate","Estoril","414","Maritimo","250"
"KeyPasses","Estoril","9","Maritimo","9"
"DribblesAttempted","Estoril","15","Maritimo","9"
"DribblesPast","Estoril","3","Maritimo","12"
"DribbleSuccess","Estoril","80","Maritimo","33"
"OffensiveAerials","Estoril","11","Maritimo","13"
"DefensiveAerials","Estoril","13","Maritimo","11"
"AerialsWon","Estoril","50","Maritimo","50"
"TacklesAttempted","Estoril","24","Maritimo","27"
"TacklesUnsuccessful","Estoril","3","Maritimo","12"
"TackleSuccess","Estoril","88","Maritimo","56"
"Clearances","Estoril","16","Maritimo","14"
"Interceptions","Estoril","15","Maritimo","19"
"Errors","Estoril","0","Maritimo","0"
"Fouls","Estoril","19","Maritimo","19"
"Offsides","Estoril","2","Maritimo","0"
"Rating","Vitoria de Guimaraes","6.38","Benfica","7.12"
"TotalShots","Vitoria de Guimaraes","17","Benfica","8"
