"Rating","Bayern","7.96","Werder Bremen","5.78"
"TotalShots","Bayern","27","Werder Bremen","4"
"Possession","Bayern","70.5","Werder Bremen","29.5"
"PassSuccess","Bayern","89","Werder Bremen","77"
"DribblesWon","Bayern","6","Werder Bremen","4"
"AerialsWon","Bayern","13","Werder Bremen","9"
"TackleSuccessful","Bayern","17","Werder Bremen","14"
"CornersTotal","Bayern","8","Werder Bremen","1"
"Dispossessed","Bayern","4","Werder Bremen","11"
"ShotsOnPost","Bayern","1","Werder Bremen","0"
"ShotsOnTarget","Bayern","14","Werder Bremen","2"
"ShotsOffTarget","Bayern","6","Werder Bremen","1"
"ShotsBlocked","Bayern","7","Werder Bremen","1"
"Touches","Bayern","953","Werder Bremen","484"
"PassesTotal","Bayern","781","Werder Bremen","315"
"PassesAccurate","Bayern","692","Werder Bremen","241"
"KeyPasses","Bayern","20","Werder Bremen","3"
"DribblesAttempted","Bayern","16","Werder Bremen","10"
"DribblesPast","Bayern","4","Werder Bremen","6"
"DribbleSuccess","Bayern","38","Werder Bremen","40"
"OffensiveAerials","Bayern","12","Werder Bremen","10"
"DefensiveAerials","Bayern","10","Werder Bremen","12"
"AerialsWon","Bayern","59","Werder Bremen","41"
"TacklesAttempted","Bayern","21","Werder Bremen","20"
"TacklesUnsuccessful","Bayern","4","Werder Bremen","6"
"TackleSuccess","Bayern","81","Werder Bremen","70"
"Clearances","Bayern","6","Werder Bremen","29"
"Interceptions","Bayern","17","Werder Bremen","19"
"Errors","Bayern","0","Werder Bremen","1"
"Fouls","Bayern","7","Werder Bremen","8"
"Offsides","Bayern","1","Werder Bremen","1"
"Rating","Augsburg","6.29","Wolfsburg","6.98"
"TotalShots","Augsburg","13","Wolfsburg","12"
"Possession","Augsburg","46","Wolfsburg","54"
"PassSuccess","Augsburg","79","Wolfsburg","82"
"DribblesWon","Augsburg","6","Wolfsburg","2"
"AerialsWon","Augsburg","22","Wolfsburg","18"
"TackleSuccessful","Augsburg","13","Wolfsburg","15"
"CornersTotal","Augsburg","2","Wolfsburg","3"
"Dispossessed","Augsburg","11","Wolfsburg","9"
"ShotsOnPost","Augsburg","0","Wolfsburg","0"
"ShotsOnTarget","Augsburg","2","Wolfsburg","6"
"ShotsOffTarget","Augsburg","7","Wolfsburg","3"
"ShotsBlocked","Augsburg","4","Wolfsburg","3"
"Touches","Augsburg","568","Wolfsburg","641"
"PassesTotal","Augsburg","396","Wolfsburg","474"
"PassesAccurate","Augsburg","313","Wolfsburg","391"
"KeyPasses","Augsburg","10","Wolfsburg","10"
"DribblesAttempted","Augsburg","10","Wolfsburg","6"
"DribblesPast","Augsburg","2","Wolfsburg","6"
"DribbleSuccess","Augsburg","60","Wolfsburg","33"
"OffensiveAerials","Augsburg","27","Wolfsburg","13"
"DefensiveAerials","Augsburg","13","Wolfsburg","27"
"AerialsWon","Augsburg","55","Wolfsburg","45"
"TacklesAttempted","Augsburg","15","Wolfsburg","21"
"TacklesUnsuccessful","Augsburg","2","Wolfsburg","6"
"TackleSuccess","Augsburg","87","Wolfsburg","71"
"Clearances","Augsburg","12","Wolfsburg","22"
"Interceptions","Augsburg","10","Wolfsburg","9"
"Errors","Augsburg","1","Wolfsburg","0"
"Fouls","Augsburg","15","Wolfsburg","17"
"Offsides","Augsburg","0","Wolfsburg","1"
"Rating","Hamburg","6.69","Ingolstadt","6.62"
"TotalShots","Hamburg","8","Ingolstadt","13"
"Possession","Hamburg","47.4","Ingolstadt","52.6"
"PassSuccess","Hamburg","70","Ingolstadt","75"
"DribblesWon","Hamburg","6","Ingolstadt","11"
"AerialsWon","Hamburg","29","Ingolstadt","14"
"TackleSuccessful","Hamburg","20","Ingolstadt","17"
"CornersTotal","Hamburg","4","Ingolstadt","5"
"Dispossessed","Hamburg","6","Ingolstadt","8"
"ShotsOnPost","Hamburg","1","Ingolstadt","0"
"ShotsOnTarget","Hamburg","1","Ingolstadt","5"
"ShotsOffTarget","Hamburg","5","Ingolstadt","4"
"ShotsBlocked","Hamburg","2","Ingolstadt","4"
"Touches","Hamburg","568","Ingolstadt","606"
"PassesTotal","Hamburg","349","Ingolstadt","399"
"PassesAccurate","Hamburg","246","Ingolstadt","299"
"KeyPasses","Hamburg","7","Ingolstadt","8"
"DribblesAttempted","Hamburg","17","Ingolstadt","23"
"DribblesPast","Hamburg","11","Ingolstadt","6"
"DribbleSuccess","Hamburg","35","Ingolstadt","48"
"OffensiveAerials","Hamburg","23","Ingolstadt","20"
"DefensiveAerials","Hamburg","20","Ingolstadt","23"
"AerialsWon","Hamburg","67","Ingolstadt","33"
"TacklesAttempted","Hamburg","31","Ingolstadt","23"
"TacklesUnsuccessful","Hamburg","11","Ingolstadt","6"
"TackleSuccess","Hamburg","65","Ingolstadt","74"
"Clearances","Hamburg","24","Ingolstadt","24"
"Interceptions","Hamburg","18","Ingolstadt","14"
"Errors","Hamburg","2","Ingolstadt","0"
"Fouls","Hamburg","17","Ingolstadt","15"
"Offsides","Hamburg","1","Ingolstadt","1"
